KillID,AName,AShip,AWeapom,ASecurity,ADamage
36217739,Kondorssonsson,Heron,Caldari Navy Inferno Rocket,3.001579,1951
36217739,Juckel,Hawk,Scourge Javelin Rocket,2.1,2231
36217739,lady vess,#System,J5b Phased Prototype Warp Scrambler I,-2.5,1003
36217329,Zach Donnell,Eris,Light Neutron Blaster II,-2.230402,2817
36216946,Sploink,Hurricane,720mm Howitzer Artillery II,2.053347,138
36216946,Veronica Nalelmir,Imperial Navy Slicer,Imperial Navy Slicer,-0.8,162
36216946,Victoria Divalone,Retribution,Retribution,5,108
36216946,Captain Sentenzza,Griffin,'Umbra' White Noise ECM,1.1,0
36216946,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36216946,KeSya Claproth,Malediction,Stasis Webifier II,1.6,0
36216946,Geiseric,Taranis,Warp Scrambler II,4.6,0
36216946,Juno Swanteisger,Sabre,125mm Gatling AutoCannon II,0.1,0
36216946,Celros,Malediction,Light Missile Launcher II,4.8,0
36216915,Sploink,Hurricane,720mm Howitzer Artillery II,2.053347,2575
36216774,Veronica Nalelmir,Imperial Navy Slicer,Small Focused Pulse Laser II,-0.8304347,170
36216774,KeSya Claproth,Malediction,Caldari Navy Scourge Light Missile,1.6,231
36216774,Celros,Malediction,Warp Disruptor II,4.8,0
36216774,Geiseric,Taranis,Warp Scrambler II,4.6,0
36216774,Bondac,Crow,Warp Disruptor II,5,0
36216774,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36216754,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,860
36216754,Veronica Nalelmir,Imperial Navy Slicer,Warp Disruptor II,-0.8,0
36216754,KeSya Claproth,Malediction,Stasis Webifier II,1.6,0
36216754,Celros,Malediction,Light Missile Launcher II,4.8,0
36216754,Sploink,Hurricane,720mm Howitzer Artillery II,2.1,0
36216754,Bondac,Crow,Prototype 'Arbalest' Light Missile Launcher,5,0
36216537,Frank Poole,Gnosis,Caldari Navy Mjolnir Heavy Assault Missile,-2.434381,452
36216481,Frank Poole,Gnosis,Hammerhead II,-2.434381,5344
36216338,Marzek83,Dramiel,200mm AutoCannon II,-1.665341,1933
36216341,KeSya Claproth,Malediction,Caldari Navy Scourge Light Missile,1.58611,1759
36216341,Artaziel Solette,#System,Faint Warp Disruptor I,0.1,2842
36216341,Geiseric,Taranis,Hobgoblin II,4.6,1071
36216341,Veronica Nalelmir,Capsule,Dual Light Pulse Laser II,-0.8,1056
36216341,Sploink,Hurricane,Hurricane,2.1,389
36216341,Viatan Velic,#System,Warp Disruptor II,-1.9,110
36216341,Rick Langton Langton's,Manticore,Warp Disruptor II,2.7,0
36216341,savillerulz,Stiletto,250mm Light Artillery Cannon II,1.8,0
36216294,Marzek83,Dramiel,Mjolnir Rage Rocket,-1.665341,2702
36216294,Bruunhilde,#System,Warp Disruptor II,0.1,1482
36216133,Marzek83,Dramiel,200mm AutoCannon II,-1.665341,424
36216070,Marzek83,Dramiel,Mjolnir Rage Rocket,-1.665341,3466
36215983,KeSya Claproth,Malediction,Caldari Navy Scourge Light Missile,1.58611,145
36215983,Bondac,Crow,Caldari Navy Scourge Light Missile,5,315
36215983,Viatan Velic,Stiletto,150mm Light AutoCannon II,-1.9,0
36215983,Juckel,Hawk,Faint Epsilon Warp Scrambler I,2.1,0
36215983,JohnyRingo,Stabber,Warp Disruptor II,4.5,0
36215937,Juckel,Hawk,Scourge Rage Rocket,2.052398,4853
36215937,Bondac,Crow,Caldari Navy Scourge Light Missile,5,3543
36215937,KeSya Claproth,Malediction,Caldari Navy Scourge Light Missile,1.6,3533
36215937,Viatan Velic,Stiletto,Stiletto,-1.9,3394
36215937,Zuzundro,Heretic,Rocket Launcher II,-1.2,2352
36215937,JohnyRingo,Stabber,Stabber,4.5,1442
36215937,,Guristas Assaulter,#System,0,1012
36215937,Rick Langton Langton's,Manticore,Warp Disruptor II,2.7,0
36215937,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-3,0
36215724,Bruunhilde,Stabber,220mm Vulcan AutoCannon II,0.1084625,2395
36215724,,Guristas Destructor,#System,0,0
36215469,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,13
36215469,Bondac,Crow,Caldari Navy Scourge Light Missile,5,328
36215469,Viatan Velic,Stiletto,Stiletto,-1.9,75
36215469,Veronica Nalelmir,Imperial Navy Slicer,Warp Disruptor II,-0.8,0
36215469,Juckel,Hawk,Light Missile Launcher II,2.1,0
36215459,Juckel,Hawk,Scourge Fury Light Missile,2.052398,321
36215459,Bondac,Crow,Caldari Navy Scourge Light Missile,5,269
36215459,Veronica Nalelmir,Imperial Navy Slicer,Imperial Navy Slicer,-0.8,248
36215459,Viatan Velic,Stiletto,Small 'Knave' Energy Drain,-1.9,0
36214806,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,384
36214766,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,524
36214766,Zuzundro,Heretic,Warp Disrupt Probe,-1.2,0
36212677,Roniam,Taranis,Light Neutron Blaster II,5.002994,413
36212677,Juckel,Hawk,X5 Prototype Engine Enervator,2.1,0
36212677,Von Tibbo,Flycatcher,Rocket Launcher II,4.1,0
36212677,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36212634,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,952
36212046,Guillejejeje XDD,Hawk,Scourge Rage Rocket,4.476045,470
36212046,SpankerOfAnkle,Legion,Legion,-3,484
36212046,Starblitz,Sabre,J5b Phased Prototype Warp Scrambler I,4.8,0
36212046,Victoria Divalone,Malediction,Limited 'Limos' Light Missile Launcher,5,0
36212046,Captain Sentenzza,Griffin,Enfeebling Phase Inversion ECM I,1.1,0
36212046,Von Tibbo,Flycatcher,Rocket Launcher II,4.1,0
36212053,Starblitz,Sabre,200mm AutoCannon II,4.772985,435
36212053,Captain Sentenzza,Griffin,Enfeebling Phase Inversion ECM I,1.1,0
36212053,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36212053,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.1,0
36212053,Guillejejeje XDD,Hawk,Rocket Launcher II,4.5,0
36211507,Sploink,Caracal,Mjolnir Rage Heavy Assault Missile,1.986267,382
36211507,Miss Devious,Stiletto,Stiletto,-1.1,44
36211507,Captain Sentenzza,Griffin,'Hypnos' Ion Field ECM I,1.1,0
36211507,Starblitz,Sabre,X5 Prototype Engine Enervator,4.8,0
36211507,Victoria Divalone,Malediction,Initiated Warp Disruptor I,5,0
36211507,Guillejejeje XDD,Hawk,Fleeting Propulsion Inhibitor I,4.5,0
36211507,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.1,0
36211507,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36210877,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,252
36210877,Miss Devious,Stiletto,Stiletto,-1.1,147
36210854,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,501
36210164,Fledger,Wolf,280mm Howitzer Artillery II,2.063892,1364
36210164,ironhatchet,Deimos,Deimos,-1.7,730
36210141,Xalk Honor,Caldari Navy Hookbill,Caldari Navy Scourge Light Missile,-0.742414,646
36210141,UAndriy,Malediction,Caldari Navy Nova Light Missile,3.2,543
36210141,Alice Reynolds,Condor,Caldari Navy Scourge Light Missile,0.6,507
36210141,JOHN KENN,Crow,Caldari Navy Scourge Light Missile,-1,310
36210141,omcocumesme skayoker,Condor,Caldari Navy Scourge Light Missile,0.1,260
36210141,na4kyH,Retribution,Retribution,-0.6,257
36210141,Chatlanchik 01,Manticore,Scourge Javelin Torpedo,5.4,200
36210141,Mikhail Krutikov,Crow,Caldari Navy Scourge Light Missile,2,193
36210141,Hound Furious,Republic Fleet Firetail,X5 Prototype Engine Enervator,-2.4,173
36210141,Neboskreb,Kitsune,Caldari Navy Nova Light Missile,4.9,163
36210141,Prohan,Purifier,Mjolnir Javelin Torpedo,-0.2,32
36210141,531294,Stiletto,Balmer Series Tracking Disruptor I,-0.6,0
36210141,Emmy Terr,Punisher,Gatling Pulse Laser II,1,0
36210141,Nicotinelle,Purifier,Torpedo Launcher II,-0.6,0
36210050,Romax Raven,Thorax,Heavy Ion Blaster II,4.708929,548
36210050,industrial obliterater,Hurricane,Hurricane,4.9,1333
36210050,Elmer Vidfamne,Deimos,Deimos,5,1148
36210050,mufasa2,Scythe Fleet Issue,Warrior II,3.9,828
36210050,Fledger,Wolf,Wolf,2.1,814
36210050,ironhatchet,Deimos,Hammerhead II,-1.7,429
36210050,Azellas Starpoint,Wolf,Wolf,4.3,139
36210050,selsa parissa,Omen Navy Issue,Omen Navy Issue,2.9,71
36210050,sierel,Corax,'Arbalest' Rocket Launcher I,2.4,0
36209579,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.967541,435
36208410,LokiJotun,Raven,Caldari Navy Nova Cruise Missile,5.002594,5711
36208410,Hugh Hefner,Raven,Inferno Fury Cruise Missile,5,140720
36208410,Tremer Latan,Raven,Caldari Navy Mjolnir Cruise Missile,4,133017
36208410,Jenna Frey,Raven,Mjolnir Fury Cruise Missile,2.6,120426
36208410,alothe,Raven,Mjolnir Fury Cruise Missile,1.5,120426
36208410,Veldruk Grimm,Raven,Caldari Navy Nova Cruise Missile,1.9,118598
36208410,ISDF470,Raven,Scourge Fury Cruise Missile,5,118236
36208410,Shane Shaw,Raven,Mjolnir Fury Cruise Missile,1.9,109478
36208410,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1,103930
36208410,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.1,89876
36208410,novasigma Okaski,Raven,Caldari Navy Mjolnir Cruise Missile,4.9,89301
36208410,claterius2,Raven,Inferno Fury Cruise Missile,3.2,85990
36208410,Termopan,Raven,Caldari Navy Inferno Cruise Missile,4.4,77653
36208410,kippig,Raven,Inferno Cruise Missile,2,75958
36208410,Warric,Raven,Caldari Navy Mjolnir Cruise Missile,1.9,71901
36208410,Zwemleeuw,Raven,Scourge Cruise Missile,4.8,70379
36208410,Niomaxx Ovdavios,Raven,Caldari Navy Nova Cruise Missile,5,33885
36208410,Juckel,Jaguar,Jaguar,2.1,20768
36208410,Senshi Hawk,Crusader,Crusader,-2.5,19211
36208410,Markus Hayabusa,Bellicose,Prototype 'Arbalest' Rapid Light Missile Launcher,4.1,12408
36208410,Sploink,Republic Fleet Firetail,Small 'Knave' Energy Drain,2,10816
36208410,ryan chaos,Lachesis,Warrior II,0.2,9355
36208410,Margo Mardus,Crow,Caldari Navy Scourge Light Missile,4.5,6094
36208410,Juno Swanteisger,Scorpion,Warrior II,0.1,4833
36208410,Turinas,Scimitar,Warrior II,5,1277
36208410,Seymoure Frye,Scimitar,Warrior II,3.1,930
36208410,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208410,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36208410,forever faithless,#System,Garde II,0.6,0
36208410,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,0
36208410,Brendon003,Raven,'Arbalest' Cruise Launcher I,4.1,0
36208410,Ashai Dadunur,Jaguar,Jaguar,3.4,0
36208381,claterius2,Raven,Inferno Fury Cruise Missile,3.206569,23955
36208381,Hugh Hefner,Raven,Inferno Fury Cruise Missile,5,28144
36208381,Warric,Raven,Caldari Navy Mjolnir Cruise Missile,1.9,22469
36208381,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.1,17975
36208381,ISDF470,Raven,Scourge Fury Cruise Missile,5,16123
36208381,Zwemleeuw,Raven,Scourge Cruise Missile,4.8,15639
36208381,Shane Shaw,Raven,Mjolnir Fury Cruise Missile,1.9,5473
36208381,Niomaxx Ovdavios,Raven,Caldari Navy Nova Cruise Missile,5,3529
36208381,Markus Hayabusa,Bellicose,Warrior II,4.1,1748
36208381,Margo Mardus,Crow,Caldari Navy Scourge Light Missile,4.5,1218
36208381,ryan chaos,Lachesis,Warrior II,0.2,618
36208381,Turinas,Scimitar,Warrior II,5,541
36208381,Veldruk Grimm,Raven,Warrior II,1.9,506
36208381,Juno Swanteisger,Scorpion,Warrior II,0.1,486
36208381,Sploink,Republic Fleet Firetail,Republic Fleet Firetail,2,0
36208381,novasigma Okaski,Raven,Caldari Navy Mjolnir Cruise Missile,4.9,0
36208381,Seymoure Frye,Scimitar,Warrior II,3.1,0
36208381,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36208381,Senshi Hawk,Crusader,Crusader,-2.5,0
36208381,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208381,LokiJotun,Raven,Cruise Missile Launcher II,5,0
36208381,Termopan,Raven,Caldari Navy Inferno Cruise Missile,4.4,0
36208381,Tremer Latan,Raven,Caldari Navy Mjolnir Cruise Missile,4,0
36208381,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,0
36208381,Jenna Frey,Raven,Mjolnir Fury Cruise Missile,2.6,0
36208381,Juckel,Jaguar,Jaguar,2.1,0
36208381,kippig,Raven,Inferno Cruise Missile,2,0
36208381,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1,0
36208381,Ashai Dadunur,Jaguar,Jaguar,3.4,0
36208381,Brendon003,Raven,'Arbalest' Cruise Launcher I,4.1,0
36208381,forever faithless,#System,Garde II,0.6,0
36208381,alothe,Raven,Mjolnir Fury Cruise Missile,1.5,0
36208336,ISDF470,Raven,Scourge Fury Cruise Missile,5.000494,28251
36208336,Hugh Hefner,Raven,Cruise Missile Launcher II,5,39401
36208336,Termopan,Raven,Warrior II,4.4,32098
36208336,Zwemleeuw,Raven,Hornet II,4.8,30430
36208336,novasigma Okaski,Raven,Warrior II,4.9,29001
36208336,alothe,Raven,Warrior II,1.5,15752
36208336,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.1,9839
36208336,Shane Shaw,Raven,Cruise Missile Launcher II,1.9,5473
36208336,Warric,Raven,Cruise Missile Launcher II,1.9,4493
36208336,Niomaxx Ovdavios,Raven,Caldari Navy Nova Cruise Missile,5,3529
36208336,Veldruk Grimm,Raven,'Arbalest' Cruise Launcher I,1.9,2332
36208336,Turinas,Scimitar,Warrior II,5,542
36208336,Sploink,Republic Fleet Firetail,Republic Fleet Firetail,2,173
36208336,ryan chaos,Lachesis,Prototype 'Arbalest' Rapid Light Missile Launcher,0.2,0
36208336,Markus Hayabusa,Bellicose,Prototype 'Arbalest' Rapid Light Missile Launcher,4.1,0
36208336,LokiJotun,Raven,Cruise Missile Launcher II,5,0
36208336,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1,0
36208336,Juno Swanteisger,Scorpion,Warrior II,0.1,0
36208336,forever faithless,Ishtar,Garde II,0.6,0
36208336,Juckel,Jaguar,Jaguar,2.1,0
36208336,kippig,Raven,'Arbalest' Cruise Launcher I,2,0
36208336,Tremer Latan,Raven,Caldari Navy Mjolnir Cruise Missile,4,0
36208336,Jenna Frey,Raven,Inferno Fury Cruise Missile,2.6,0
36208336,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208336,claterius2,Raven,Cruise Missile Launcher II,3.2,0
36208336,Senshi Hawk,Crusader,Crusader,-2.5,0
36208336,Brendon003,Raven,'Arbalest' Cruise Launcher I,4.1,0
36208336,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,0
36208336,Ashai Dadunur,Jaguar,Jaguar,3.4,0
36208336,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36208336,Margo Mardus,Crow,Experimental TE-2100 Light Missile Launcher,4.5,0
36208333,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1.027002,58757
36208333,Shane Shaw,Raven,Mjolnir Fury Cruise Missile,1.9,104004
36208333,Jenna Frey,Raven,Inferno Fury Cruise Missile,2.6,87582
36208333,alothe,Raven,Warrior II,1.5,87582
36208333,Warric,Raven,Caldari Navy Mjolnir Cruise Missile,1.9,62913
36208333,kippig,Raven,'Arbalest' Cruise Launcher I,2,54043
36208333,Veldruk Grimm,Raven,Warrior II,1.9,42356
36208333,ISDF470,Raven,Scourge Fury Cruise Missile,5,26872
36208333,claterius2,Raven,Inferno Fury Cruise Missile,3.2,26872
36208333,Zwemleeuw,Raven,Scourge Cruise Missile,4.8,17594
36208333,Margo Mardus,Crow,Caldari Navy Scourge Light Missile,4.5,9141
36208333,Ashai Dadunur,Jaguar,Jaguar,3.4,5967
36208333,Markus Hayabusa,Bellicose,Warrior II,4.1,5103
36208333,ryan chaos,Lachesis,Warrior II,0.2,1970
36208333,Niomaxx Ovdavios,Raven,Caldari Navy Nova Cruise Missile,5,1411
36208333,Turinas,Scimitar,Warrior II,5,911
36208333,Tremer Latan,Raven,Caldari Navy Mjolnir Cruise Missile,4,0
36208333,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.1,0
36208333,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,0
36208333,Brendon003,Raven,'Arbalest' Cruise Launcher I,4.1,0
36208333,Juckel,Jaguar,150mm Light AutoCannon II,2.1,0
36208333,Termopan,Raven,Warrior II,4.4,0
36208333,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208333,LokiJotun,Raven,Cruise Missile Launcher II,5,0
36208333,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36208333,Senshi Hawk,Crusader,Crusader,-2.5,0
36208333,Juno Swanteisger,Scorpion,Warrior II,0.1,0
36208333,forever faithless,Ishtar,Garde II,0.6,0
36208333,Sploink,Republic Fleet Firetail,Republic Fleet Firetail,2,0
36208333,novasigma Okaski,Raven,Warrior II,4.9,0
36208333,Hugh Hefner,Raven,Cruise Missile Launcher II,5,0
36208238,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.098276,50778
36208238,Hugh Hefner,Raven,Inferno Fury Cruise Missile,5,78803
36208238,Jenna Frey,Raven,Inferno Fury Cruise Missile,2.6,71161
36208238,claterius2,Raven,Inferno Fury Cruise Missile,3.2,69867
36208238,ISDF470,Raven,Cruise Missile Launcher II,5,64492
36208238,alothe,Raven,Mjolnir Fury Cruise Missile,1.5,60213
36208238,Zwemleeuw,Raven,Scourge Cruise Missile,4.8,54739
36208238,LokiJotun,Raven,Caldari Navy Nova Cruise Missile,5,52945
36208238,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1,51965
36208238,Termopan,Raven,Caldari Navy Inferno Cruise Missile,4.4,51768
36208238,Veldruk Grimm,Raven,Caldari Navy Nova Cruise Missile,1.9,50827
36208238,Warric,Raven,Caldari Navy Mjolnir Cruise Missile,1.9,44938
36208238,Tremer Latan,Raven,'Arbalest' Cruise Launcher I,4,39545
36208238,kippig,Raven,Caldari Navy Nova Cruise Missile,2,33257
36208238,novasigma Okaski,Raven,Caldari Navy Mjolnir Cruise Missile,4.9,24354
36208238,Brendon003,Raven,'Arbalest' Cruise Launcher I,4.1,12471
36208238,Shane Shaw,Raven,Mjolnir Fury Cruise Missile,1.9,10947
36208238,Margo Mardus,Crow,Caldari Navy Scourge Light Missile,4.5,7922
36208238,Nirnaeth Aivoras,Jaguar,Jaguar,1.5,1253
36208238,ryan chaos,Lachesis,Prototype 'Arbalest' Rapid Light Missile Launcher,0.2,1237
36208238,Markus Hayabusa,Bellicose,Prototype 'Arbalest' Rapid Light Missile Launcher,4.1,327
36208238,Juckel,Jaguar,Jaguar,2.1,286
36208238,Senshi Hawk,Crusader,Crusader,-2.5,0
36208238,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208238,Ashai Dadunur,Jaguar,150mm Light AutoCannon II,3.4,0
36208238,Niomaxx Ovdavios,Raven,'Arbalest' Cruise Launcher I,5,0
36208238,forever faithless,Ishtar,Garde II,0.6,0
36208238,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,0
36208238,Sploink,Republic Fleet Firetail,125mm Gatling AutoCannon II,2,0
36208164,LokiJotun,Raven,Caldari Navy Nova Cruise Missile,5.002594,1102944
36208164,Hugh Hefner,Raven,Inferno Fury Cruise Missile,5,1429719
36208164,Zwemleeuw,Raven,Scourge Fury Cruise Missile,4.8,1347708
36208164,alothe,Raven,Cruise Missile Launcher II,1.5,1251913
36208164,Shane Shaw,Raven,Mjolnir Fury Cruise Missile,1.9,1249319
36208164,claterius2,Raven,Scourge Fury Cruise Missile,3.2,1237622
36208164,Jenna Frey,Raven,Inferno Fury Cruise Missile,2.6,1098478
36208164,Jmun,Raven,Caldari Navy Mjolnir Cruise Missile,1.1,984150
36208164,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1,973235
36208164,Termopan,Raven,Caldari Navy Inferno Cruise Missile,4.4,970668
36208164,kippig,Raven,Caldari Navy Nova Cruise Missile,2,810542
36208164,Brendon003,Raven,Caldari Navy Scourge Cruise Missile,4.1,797118
36208164,Veldruk Grimm,Raven,Caldari Navy Nova Cruise Missile,1.9,758935
36208164,Tremer Latan,Raven,Caldari Navy Mjolnir Cruise Missile,4,715397
36208164,novasigma Okaski,Raven,Caldari Navy Mjolnir Cruise Missile,4.9,389679
36208164,forever faithless,Ishtar,Garde II,0.6,145862
36208164,Margo Mardus,Crow,Experimental TE-2100 Light Missile Launcher,4.5,27420
36208164,Palmeth,Bellicose,Caldari Navy Scourge Light Missile,4.3,926
36208164,Markus Hayabusa,Bellicose,Prototype 'Arbalest' Rapid Light Missile Launcher,4.1,655
36208164,ISDF470,Raven,Cruise Missile Launcher II,5,0
36208164,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36208164,Ashai Dadunur,Jaguar,150mm Light AutoCannon II,3.4,0
36208164,Sploink,Republic Fleet Firetail,125mm Gatling AutoCannon II,2,0
36208164,Senshi Hawk,Crusader,Dual Light Pulse Laser II,-2.5,0
36208164,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36208164,Niomaxx Ovdavios,Raven,'Arbalest' Cruise Launcher I,5,0
36208117,Cydelle Abraham,Hurricane,425mm AutoCannon II,5.002391,2389
36208117,Sir Spam-a-Lot,Rupture,Warrior II,5,6705
36208117,Zuzundro,Capsule,Prototype 'Arbalest' Torpedo Launcher,-1.2,1438
36208117,industrial oblitorator,Ishtar,Garde II,2.4,1075
36208117,BAD DJ,Raptor,'Langour' Drive Disruptor I,5,830
36208117,SpankerOfAnkle,Capsule,Hornet EC-300,-3,439
36208117,griggmiester,Moa,Moa,5,292
36208095,Sh0nsu,Thorax,Heavy Electron Blaster II,1.458395,1190
36208106,Sh0nsu,Thorax,Heavy Electron Blaster II,1.458395,3390
36207713,Growler Dude,Raven,Caldari Navy Scourge Cruise Missile,1.027002,177
36207713,Sploink,Republic Fleet Firetail,Republic Fleet Firetail,2,408
36207713,Veldruk Grimm,Raven,Caldari Navy Nova Cruise Missile,1.9,276
36207713,Hugh Hefner,Raven,Inferno Fury Cruise Missile,5,108
36207713,alothe,Raven,Mjolnir Fury Cruise Missile,1.5,97
36207713,Juckel,Jaguar,Jaguar,2.1,71
36207713,Zwemleeuw,Raven,Scourge Fury Cruise Missile,4.8,58
36207713,Shane Shaw,Raven,Cruise Missile Launcher II,1.9,0
36207713,Dementum Latan,Dragoon,J5 Prototype Warp Disruptor I,5,0
36207713,Ashai Dadunur,Jaguar,150mm Light AutoCannon II,3.4,0
36207713,kippig,Raven,'Arbalest' Cruise Launcher I,2,0
36207713,Juno Swanteisger,Scorpion,'Hypnos' Multispectral ECM I,0.1,0
36207491,Oliver Delorean,Sabre,150mm Light AutoCannon II,1.009835,196
36207491,cybercoder2 Shimaya,Malediction,Caldari Navy Nova Light Missile,4.7,187
36207491,anne fraxs,Caracal,Prototype 'Arbalest' Heavy Assault Missile Launcher I,0.6,0
36206698,,Amarr Control Tower,#System,0,18730
36206640,Doccse Severasse,Malediction,Caldari Navy Inferno Light Missile,2.347712,217
36206640,ANSCKARY,Taranis,Taranis,5,864
36206640,Kisuke Urahara1,Ishtar,Curator I,3,769
36206640,claterius2,Bellicose,Caldari Navy Scourge Light Missile,3.2,750
36206640,Markus Hayabusa,Bellicose,Caldari Navy Scourge Light Missile,4.1,123
36206640,Dementum Latan,Scimitar,Warrior II,5,34
36206640,Nirnaeth Aivoras,Jaguar,150mm Light AutoCannon II,1.5,0
36206640,alothe,Ishtar,Garde I,1.5,0
36206632,Markus Hayabusa,Bellicose,Caldari Navy Scourge Light Missile,4.050852,341
36206632,claterius2,Bellicose,Caldari Navy Scourge Light Missile,3.2,1335
36206632,Juno Swanteisger,Bellicose,Caldari Navy Mjolnir Light Missile,0.1,399
36206632,Tao Moribus,Scimitar,Warrior II,5,320
36206632,ryan chaos,Lachesis,Mjolnir Light Missile,0.2,198
36206632,Dementum Latan,Scimitar,Warrior II,5,55
36206632,Miltlultl,Stiletto,125mm Gatling AutoCannon II,5,0
36206632,kippig,Ishtar,Garde II,2,0
36206632,Turinas,Malediction,J5b Phased Prototype Warp Scrambler I,5,0
